date,country,store,product,num_sold
6/20/2018,Finland,KaggleRama,Kaggle Hat,687
6/20/2018,Finland,KaggleRama,Kaggle Sticker,180
6/20/2018,Norway,KaggleMart,Kaggle Mug,258
6/20/2018,Norway,KaggleMart,Kaggle Hat,618
6/20/2018,Norway,KaggleMart,Kaggle Sticker,157
6/20/2018,Norway,KaggleRama,Kaggle Mug,509
6/20/2018,Norway,KaggleRama,Kaggle Hat,1112
6/20/2018,Norway,KaggleRama,Kaggle Sticker,310
6/20/2018,Sweden,KaggleMart,Kaggle Mug,192
6/20/2018,Sweden,KaggleMart,Kaggle Hat,408
6/20/2018,Sweden,KaggleMart,Kaggle Sticker,113
6/20/2018,Sweden,KaggleRama,Kaggle Mug,294
6/20/2018,Sweden,KaggleRama,Kaggle Hat,624
6/20/2018,Sweden,KaggleRama,Kaggle Sticker,196
6/21/2018,Finland,KaggleMart,Kaggle Mug,177
6/21/2018,Finland,KaggleMart,Kaggle Hat,375
6/21/2018,Finland,KaggleMart,Kaggle Sticker,112
6/21/2018,Finland,KaggleRama,Kaggle Mug,302
6/21/2018,Finland,KaggleRama,Kaggle Hat,615
6/21/2018,Finland,KaggleRama,Kaggle Sticker,180
6/21/2018,Norway,KaggleMart,Kaggle Mug,290
6/21/2018,Norway,KaggleMart,Kaggle Hat,681
6/21/2018,Norway,KaggleMart,Kaggle Sticker,160
6/21/2018,Norway,KaggleRama,Kaggle Mug,471
6/21/2018,Norway,KaggleRama,Kaggle Hat,1117
6/21/2018,Norway,KaggleRama,Kaggle Sticker,316
6/21/2018,Sweden,KaggleMart,Kaggle Mug,201
6/21/2018,Sweden,KaggleMart,Kaggle Hat,405
6/21/2018,Sweden,KaggleMart,Kaggle Sticker,106
6/21/2018,Sweden,KaggleRama,Kaggle Mug,350
6/21/2018,Sweden,KaggleRama,Kaggle Hat,733
6/21/2018,Sweden,KaggleRama,Kaggle Sticker,200
6/22/2018,Finland,KaggleMart,Kaggle Mug,187
6/22/2018,Finland,KaggleMart,Kaggle Hat,387
6/22/2018,Finland,KaggleMart,Kaggle Sticker,109
6/22/2018,Finland,KaggleRama,Kaggle Mug,322
6/22/2018,Finland,KaggleRama,Kaggle Hat,654
6/22/2018,Finland,KaggleRama,Kaggle Sticker,203
6/22/2018,Norway,KaggleMart,Kaggle Mug,289
6/22/2018,Norway,KaggleMart,Kaggle Hat,608
6/22/2018,Norway,KaggleMart,Kaggle Sticker,189
6/22/2018,Norway,KaggleRama,Kaggle Mug,495
6/22/2018,Norway,KaggleRama,Kaggle Hat,1127
6/22/2018,Norway,KaggleRama,Kaggle Sticker,321
6/22/2018,Sweden,KaggleMart,Kaggle Mug,197
6/22/2018,Sweden,KaggleMart,Kaggle Hat,418
6/22/2018,Sweden,KaggleMart,Kaggle Sticker,118
6/22/2018,Sweden,KaggleRama,Kaggle Mug,343
6/22/2018,Sweden,KaggleRama,Kaggle Hat,753
6/22/2018,Sweden,KaggleRama,Kaggle Sticker,208
6/23/2018,Finland,KaggleMart,Kaggle Mug,227
6/23/2018,Finland,KaggleMart,Kaggle Hat,507
6/23/2018,Finland,KaggleMart,Kaggle Sticker,130
6/23/2018,Finland,KaggleRama,Kaggle Mug,397
6/23/2018,Finland,KaggleRama,Kaggle Hat,854
6/23/2018,Finland,KaggleRama,Kaggle Sticker,231
6/23/2018,Norway,KaggleMart,Kaggle Mug,352
6/23/2018,Norway,KaggleMart,Kaggle Hat,797
6/23/2018,Norway,KaggleMart,Kaggle Sticker,209
6/23/2018,Norway,KaggleRama,Kaggle Mug,625
6/23/2018,Norway,KaggleRama,Kaggle Hat,1323
6/23/2018,Norway,KaggleRama,Kaggle Sticker,361
6/23/2018,Sweden,KaggleMart,Kaggle Mug,253
6/23/2018,Sweden,KaggleMart,Kaggle Hat,531
6/23/2018,Sweden,KaggleMart,Kaggle Sticker,159
6/23/2018,Sweden,KaggleRama,Kaggle Mug,408
6/23/2018,Sweden,KaggleRama,Kaggle Hat,1032
6/23/2018,Sweden,KaggleRama,Kaggle Sticker,267
6/24/2018,Finland,KaggleMart,Kaggle Mug,249
6/24/2018,Finland,KaggleMart,Kaggle Hat,479
6/24/2018,Finland,KaggleMart,Kaggle Sticker,144
6/24/2018,Finland,KaggleRama,Kaggle Mug,458
6/24/2018,Finland,KaggleRama,Kaggle Hat,954
6/24/2018,Finland,KaggleRama,Kaggle Sticker,266
6/24/2018,Norway,KaggleMart,Kaggle Mug,366
6/24/2018,Norway,KaggleMart,Kaggle Hat,739
6/24/2018,Norway,KaggleMart,Kaggle Sticker,205
6/24/2018,Norway,KaggleRama,Kaggle Mug,635
6/24/2018,Norway,KaggleRama,Kaggle Hat,1377
6/24/2018,Norway,KaggleRama,Kaggle Sticker,364
6/24/2018,Sweden,KaggleMart,Kaggle Mug,259
6/24/2018,Sweden,KaggleMart,Kaggle Hat,575
6/24/2018,Sweden,KaggleMart,Kaggle Sticker,152
6/24/2018,Sweden,KaggleRama,Kaggle Mug,415
6/24/2018,Sweden,KaggleRama,Kaggle Hat,970
6/24/2018,Sweden,KaggleRama,Kaggle Sticker,271
6/25/2018,Finland,KaggleMart,Kaggle Mug,218
6/25/2018,Finland,KaggleMart,Kaggle Hat,438
6/25/2018,Finland,KaggleMart,Kaggle Sticker,129
6/25/2018,Finland,KaggleRama,Kaggle Mug,384
6/25/2018,Finland,KaggleRama,Kaggle Hat,716
6/25/2018,Finland,KaggleRama,Kaggle Sticker,209
6/25/2018,Norway,KaggleMart,Kaggle Mug,272
6/25/2018,Norway,KaggleMart,Kaggle Hat,596
6/25/2018,Norway,KaggleMart,Kaggle Sticker,176
6/25/2018,Norway,KaggleRama,Kaggle Mug,504
6/25/2018,Norway,KaggleRama,Kaggle Hat,1077
6/25/2018,Norway,KaggleRama,Kaggle Sticker,284
6/25/2018,Sweden,KaggleMart,Kaggle Mug,243
6/25/2018,Sweden,KaggleMart,Kaggle Hat,458
6/25/2018,Sweden,KaggleMart,Kaggle Sticker,133
6/25/2018,Sweden,KaggleRama,Kaggle Mug,375
6/25/2018,Sweden,KaggleRama,Kaggle Hat,786
6/25/2018,Sweden,KaggleRama,Kaggle Sticker,221
6/26/2018,Finland,KaggleMart,Kaggle Mug,208
6/26/2018,Finland,KaggleMart,Kaggle Hat,412
6/26/2018,Finland,KaggleMart,Kaggle Sticker,136
6/26/2018,Finland,KaggleRama,Kaggle Mug,384
6/26/2018,Finland,KaggleRama,Kaggle Hat,817
6/26/2018,Finland,KaggleRama,Kaggle Sticker,229
6/26/2018,Norway,KaggleMart,Kaggle Mug,295
6/26/2018,Norway,KaggleMart,Kaggle Hat,593
6/26/2018,Norway,KaggleMart,Kaggle Sticker,190
6/26/2018,Norway,KaggleRama,Kaggle Mug,458
6/26/2018,Norway,KaggleRama,Kaggle Hat,1018
6/26/2018,Norway,KaggleRama,Kaggle Sticker,277
6/26/2018,Sweden,KaggleMart,Kaggle Mug,248
6/26/2018,Sweden,KaggleMart,Kaggle Hat,505
6/26/2018,Sweden,KaggleMart,Kaggle Sticker,140
6/26/2018,Sweden,KaggleRama,Kaggle Mug,413
6/26/2018,Sweden,KaggleRama,Kaggle Hat,926
6/26/2018,Sweden,KaggleRama,Kaggle Sticker,246
6/27/2018,Finland,KaggleMart,Kaggle Mug,232
6/27/2018,Finland,KaggleMart,Kaggle Hat,482
6/27/2018,Finland,KaggleMart,Kaggle Sticker,141
6/27/2018,Finland,KaggleRama,Kaggle Mug,355
6/27/2018,Finland,KaggleRama,Kaggle Hat,837
6/27/2018,Finland,KaggleRama,Kaggle Sticker,240
6/27/2018,Norway,KaggleMart,Kaggle Mug,314
6/27/2018,Norway,KaggleMart,Kaggle Hat,592
6/27/2018,Norway,KaggleMart,Kaggle Sticker,182
6/27/2018,Norway,KaggleRama,Kaggle Mug,530
6/27/2018,Norway,KaggleRama,Kaggle Hat,999
6/27/2018,Norway,KaggleRama,Kaggle Sticker,276
6/27/2018,Sweden,KaggleMart,Kaggle Mug,248
6/27/2018,Sweden,KaggleMart,Kaggle Hat,518
6/27/2018,Sweden,KaggleMart,Kaggle Sticker,144
6/27/2018,Sweden,KaggleRama,Kaggle Mug,438
6/27/2018,Sweden,KaggleRama,Kaggle Hat,922
6/27/2018,Sweden,KaggleRama,Kaggle Sticker,235
6/28/2018,Finland,KaggleMart,Kaggle Mug,222
6/28/2018,Finland,KaggleMart,Kaggle Hat,450
6/28/2018,Finland,KaggleMart,Kaggle Sticker,138
6/28/2018,Finland,KaggleRama,Kaggle Mug,409
6/28/2018,Finland,KaggleRama,Kaggle Hat,833
6/28/2018,Finland,KaggleRama,Kaggle Sticker,235
6/28/2018,Norway,KaggleMart,Kaggle Mug,300
6/28/2018,Norway,KaggleMart,Kaggle Hat,599
6/28/2018,Norway,KaggleMart,Kaggle Sticker,171
6/28/2018,Norway,KaggleRama,Kaggle Mug,483
6/28/2018,Norway,KaggleRama,Kaggle Hat,1046
6/28/2018,Norway,KaggleRama,Kaggle Sticker,257
6/28/2018,Sweden,KaggleMart,Kaggle Mug,219
6/28/2018,Sweden,KaggleMart,Kaggle Hat,527
6/28/2018,Sweden,KaggleMart,Kaggle Sticker,137
6/28/2018,Sweden,KaggleRama,Kaggle Mug,431
6/28/2018,Sweden,KaggleRama,Kaggle Hat,922
6/28/2018,Sweden,KaggleRama,Kaggle Sticker,257
6/29/2018,Finland,KaggleMart,Kaggle Mug,218
6/29/2018,Finland,KaggleMart,Kaggle Hat,468
6/29/2018,Finland,KaggleMart,Kaggle Sticker,144
6/29/2018,Finland,KaggleRama,Kaggle Mug,384
6/29/2018,Finland,KaggleRama,Kaggle Hat,740
6/29/2018,Finland,KaggleRama,Kaggle Sticker,230
6/29/2018,Norway,KaggleMart,Kaggle Mug,291
6/29/2018,Norway,KaggleMart,Kaggle Hat,639
6/29/2018,Norway,KaggleMart,Kaggle Sticker,187
6/29/2018,Norway,KaggleRama,Kaggle Mug,532
6/29/2018,Norway,KaggleRama,Kaggle Hat,1050
6/29/2018,Norway,KaggleRama,Kaggle Sticker,318
6/29/2018,Sweden,KaggleMart,Kaggle Mug,230
6/29/2018,Sweden,KaggleMart,Kaggle Hat,507
6/29/2018,Sweden,KaggleMart,Kaggle Sticker,144
6/29/2018,Sweden,KaggleRama,Kaggle Mug,417
6/29/2018,Sweden,KaggleRama,Kaggle Hat,878
6/29/2018,Sweden,KaggleRama,Kaggle Sticker,240
6/30/2018,Finland,KaggleMart,Kaggle Mug,259
6/30/2018,Finland,KaggleMart,Kaggle Hat,534
6/30/2018,Finland,KaggleMart,Kaggle Sticker,144
6/30/2018,Finland,KaggleRama,Kaggle Mug,412
6/30/2018,Finland,KaggleRama,Kaggle Hat,820
6/30/2018,Finland,KaggleRama,Kaggle Sticker,287
6/30/2018,Norway,KaggleMart,Kaggle Mug,379
6/30/2018,Norway,KaggleMart,Kaggle Hat,713
6/30/2018,Norway,KaggleMart,Kaggle Sticker,227
6/30/2018,Norway,KaggleRama,Kaggle Mug,606
6/30/2018,Norway,KaggleRama,Kaggle Hat,1324
6/30/2018,Norway,KaggleRama,Kaggle Sticker,337
6/30/2018,Sweden,KaggleMart,Kaggle Mug,242
6/30/2018,Sweden,KaggleMart,Kaggle Hat,540
6/30/2018,Sweden,KaggleMart,Kaggle Sticker,161
6/30/2018,Sweden,KaggleRama,Kaggle Mug,416
6/30/2018,Sweden,KaggleRama,Kaggle Hat,942
6/30/2018,Sweden,KaggleRama,Kaggle Sticker,292
7/1/2018,Finland,KaggleMart,Kaggle Mug,227
7/1/2018,Finland,KaggleMart,Kaggle Hat,517
7/1/2018,Finland,KaggleMart,Kaggle Sticker,138
7/1/2018,Finland,KaggleRama,Kaggle Mug,401
7/1/2018,Finland,KaggleRama,Kaggle Hat,822
7/1/2018,Finland,KaggleRama,Kaggle Sticker,241
7/1/2018,Norway,KaggleMart,Kaggle Mug,362
7/1/2018,Norway,KaggleMart,Kaggle Hat,729
7/1/2018,Norway,KaggleMart,Kaggle Sticker,212
7/1/2018,Norway,KaggleRama,Kaggle Mug,611
7/1/2018,Norway,KaggleRama,Kaggle Hat,1351
7/1/2018,Norway,KaggleRama,Kaggle Sticker,346
7/1/2018,Sweden,KaggleMart,Kaggle Mug,248
7/1/2018,Sweden,KaggleMart,Kaggle Hat,502
7/1/2018,Sweden,KaggleMart,Kaggle Sticker,143
7/1/2018,Sweden,KaggleRama,Kaggle Mug,461
7/1/2018,Sweden,KaggleRama,Kaggle Hat,918
7/1/2018,Sweden,KaggleRama,Kaggle Sticker,267
7/2/2018,Finland,KaggleMart,Kaggle Mug,161
7/2/2018,Finland,KaggleMart,Kaggle Hat,365
7/2/2018,Finland,KaggleMart,Kaggle Sticker,102
7/2/2018,Finland,KaggleRama,Kaggle Mug,304
7/2/2018,Finland,KaggleRama,Kaggle Hat,665
7/2/2018,Finland,KaggleRama,Kaggle Sticker,193
7/2/2018,Norway,KaggleMart,Kaggle Mug,293
7/2/2018,Norway,KaggleMart,Kaggle Hat,594
7/2/2018,Norway,KaggleMart,Kaggle Sticker,166
7/2/2018,Norway,KaggleRama,Kaggle Mug,494
7/2/2018,Norway,KaggleRama,Kaggle Hat,968
7/2/2018,Norway,KaggleRama,Kaggle Sticker,270
7/2/2018,Sweden,KaggleMart,Kaggle Mug,188
7/2/2018,Sweden,KaggleMart,Kaggle Hat,410
7/2/2018,Sweden,KaggleMart,Kaggle Sticker,115
7/2/2018,Sweden,KaggleRama,Kaggle Mug,329
7/2/2018,Sweden,KaggleRama,Kaggle Hat,683
7/2/2018,Sweden,KaggleRama,Kaggle Sticker,191
7/3/2018,Finland,KaggleMart,Kaggle Mug,160
7/3/2018,Finland,KaggleMart,Kaggle Hat,374
7/3/2018,Finland,KaggleMart,Kaggle Sticker,99
7/3/2018,Finland,KaggleRama,Kaggle Mug,299
7/3/2018,Finland,KaggleRama,Kaggle Hat,638
7/3/2018,Finland,KaggleRama,Kaggle Sticker,171
7/3/2018,Norway,KaggleMart,Kaggle Mug,280
7/3/2018,Norway,KaggleMart,Kaggle Hat,619
7/3/2018,Norway,KaggleMart,Kaggle Sticker,181
7/3/2018,Norway,KaggleRama,Kaggle Mug,498
7/3/2018,Norway,KaggleRama,Kaggle Hat,995
7/3/2018,Norway,KaggleRama,Kaggle Sticker,293
7/3/2018,Sweden,KaggleMart,Kaggle Mug,196
7/3/2018,Sweden,KaggleMart,Kaggle Hat,373
7/3/2018,Sweden,KaggleMart,Kaggle Sticker,112
7/3/2018,Sweden,KaggleRama,Kaggle Mug,318
7/3/2018,Sweden,KaggleRama,Kaggle Hat,757
7/3/2018,Sweden,KaggleRama,Kaggle Sticker,197
7/4/2018,Finland,KaggleMart,Kaggle Mug,181
7/4/2018,Finland,KaggleMart,Kaggle Hat,333
7/4/2018,Finland,KaggleMart,Kaggle Sticker,95
7/4/2018,Finland,KaggleRama,Kaggle Mug,272
7/4/2018,Finland,KaggleRama,Kaggle Hat,602
7/4/2018,Finland,KaggleRama,Kaggle Sticker,180
7/4/2018,Norway,KaggleMart,Kaggle Mug,305
7/4/2018,Norway,KaggleMart,Kaggle Hat,587
7/4/2018,Norway,KaggleMart,Kaggle Sticker,160
7/4/2018,Norway,KaggleRama,Kaggle Mug,510
7/4/2018,Norway,KaggleRama,Kaggle Hat,1056
7/4/2018,Norway,KaggleRama,Kaggle Sticker,301
7/4/2018,Sweden,KaggleMart,Kaggle Mug,179
7/4/2018,Sweden,KaggleMart,Kaggle Hat,344
7/4/2018,Sweden,KaggleMart,Kaggle Sticker,117
7/4/2018,Sweden,KaggleRama,Kaggle Mug,336
7/4/2018,Sweden,KaggleRama,Kaggle Hat,709
7/4/2018,Sweden,KaggleRama,Kaggle Sticker,191
7/5/2018,Finland,KaggleMart,Kaggle Mug,160
7/5/2018,Finland,KaggleMart,Kaggle Hat,350
7/5/2018,Finland,KaggleMart,Kaggle Sticker,101
7/5/2018,Finland,KaggleRama,Kaggle Mug,316
7/5/2018,Finland,KaggleRama,Kaggle Hat,650
7/5/2018,Finland,KaggleRama,Kaggle Sticker,175
7/5/2018,Norway,KaggleMart,Kaggle Mug,284
7/5/2018,Norway,KaggleMart,Kaggle Hat,613
7/5/2018,Norway,KaggleMart,Kaggle Sticker,169
7/5/2018,Norway,KaggleRama,Kaggle Mug,510
7/5/2018,Norway,KaggleRama,Kaggle Hat,1030
7/5/2018,Norway,KaggleRama,Kaggle Sticker,293
7/5/2018,Sweden,KaggleMart,Kaggle Mug,186
7/5/2018,Sweden,KaggleMart,Kaggle Hat,387
7/5/2018,Sweden,KaggleMart,Kaggle Sticker,112
7/5/2018,Sweden,KaggleRama,Kaggle Mug,329
7/5/2018,Sweden,KaggleRama,Kaggle Hat,676
7/5/2018,Sweden,KaggleRama,Kaggle Sticker,197
7/6/2018,Finland,KaggleMart,Kaggle Mug,172
7/6/2018,Finland,KaggleMart,Kaggle Hat,349
7/6/2018,Finland,KaggleMart,Kaggle Sticker,105
7/6/2018,Finland,KaggleRama,Kaggle Mug,342
7/6/2018,Finland,KaggleRama,Kaggle Hat,614
7/6/2018,Finland,KaggleRama,Kaggle Sticker,183
7/6/2018,Norway,KaggleMart,Kaggle Mug,302
7/6/2018,Norway,KaggleMart,Kaggle Hat,600
7/6/2018,Norway,KaggleMart,Kaggle Sticker,184
7/6/2018,Norway,KaggleRama,Kaggle Mug,505
7/6/2018,Norway,KaggleRama,Kaggle Hat,998
7/6/2018,Norway,KaggleRama,Kaggle Sticker,362
7/6/2018,Sweden,KaggleMart,Kaggle Mug,197
7/6/2018,Sweden,KaggleMart,Kaggle Hat,421
7/6/2018,Sweden,KaggleMart,Kaggle Sticker,115
7/6/2018,Sweden,KaggleRama,Kaggle Mug,358
7/6/2018,Sweden,KaggleRama,Kaggle Hat,713
7/6/2018,Sweden,KaggleRama,Kaggle Sticker,189
7/7/2018,Finland,KaggleMart,Kaggle Mug,207
7/7/2018,Finland,KaggleMart,Kaggle Hat,440
7/7/2018,Finland,KaggleMart,Kaggle Sticker,119
7/7/2018,Finland,KaggleRama,Kaggle Mug,375
7/7/2018,Finland,KaggleRama,Kaggle Hat,776
7/7/2018,Finland,KaggleRama,Kaggle Sticker,222
7/7/2018,Norway,KaggleMart,Kaggle Mug,336
7/7/2018,Norway,KaggleMart,Kaggle Hat,670
7/7/2018,Norway,KaggleMart,Kaggle Sticker,210
7/7/2018,Norway,KaggleRama,Kaggle Mug,661
7/7/2018,Norway,KaggleRama,Kaggle Hat,1212
7/7/2018,Norway,KaggleRama,Kaggle Sticker,343
7/7/2018,Sweden,KaggleMart,Kaggle Mug,220
7/7/2018,Sweden,KaggleMart,Kaggle Hat,456
7/7/2018,Sweden,KaggleMart,Kaggle Sticker,130
7/7/2018,Sweden,KaggleRama,Kaggle Mug,381
7/7/2018,Sweden,KaggleRama,Kaggle Hat,818
7/7/2018,Sweden,KaggleRama,Kaggle Sticker,230
7/8/2018,Finland,KaggleMart,Kaggle Mug,216
7/8/2018,Finland,KaggleMart,Kaggle Hat,438
7/8/2018,Finland,KaggleMart,Kaggle Sticker,138
7/8/2018,Finland,KaggleRama,Kaggle Mug,351
7/8/2018,Finland,KaggleRama,Kaggle Hat,756
7/8/2018,Finland,KaggleRama,Kaggle Sticker,203
7/8/2018,Norway,KaggleMart,Kaggle Mug,337
7/8/2018,Norway,KaggleMart,Kaggle Hat,656
7/8/2018,Norway,KaggleMart,Kaggle Sticker,224
7/8/2018,Norway,KaggleRama,Kaggle Mug,537
7/8/2018,Norway,KaggleRama,Kaggle Hat,1336
7/8/2018,Norway,KaggleRama,Kaggle Sticker,372
7/8/2018,Sweden,KaggleMart,Kaggle Mug,236
7/8/2018,Sweden,KaggleMart,Kaggle Hat,498
7/8/2018,Sweden,KaggleMart,Kaggle Sticker,146
7/8/2018,Sweden,KaggleRama,Kaggle Mug,386
7/8/2018,Sweden,KaggleRama,Kaggle Hat,875
7/8/2018,Sweden,KaggleRama,Kaggle Sticker,251
7/9/2018,Finland,KaggleMart,Kaggle Mug,176
7/9/2018,Finland,KaggleMart,Kaggle Hat,350
7/9/2018,Finland,KaggleMart,Kaggle Sticker,98
7/9/2018,Finland,KaggleRama,Kaggle Mug,286
7/9/2018,Finland,KaggleRama,Kaggle Hat,580
7/9/2018,Finland,KaggleRama,Kaggle Sticker,173
7/9/2018,Norway,KaggleMart,Kaggle Mug,287
7/9/2018,Norway,KaggleMart,Kaggle Hat,615
7/9/2018,Norway,KaggleMart,Kaggle Sticker,178
7/9/2018,Norway,KaggleRama,Kaggle Mug,513
7/9/2018,Norway,KaggleRama,Kaggle Hat,935
7/9/2018,Norway,KaggleRama,Kaggle Sticker,271
7/9/2018,Sweden,KaggleMart,Kaggle Mug,189
7/9/2018,Sweden,KaggleMart,Kaggle Hat,375
7/9/2018,Sweden,KaggleMart,Kaggle Sticker,119
7/9/2018,Sweden,KaggleRama,Kaggle Mug,336
7/9/2018,Sweden,KaggleRama,Kaggle Hat,701
7/9/2018,Sweden,KaggleRama,Kaggle Sticker,177
7/10/2018,Finland,KaggleMart,Kaggle Mug,168
7/10/2018,Finland,KaggleMart,Kaggle Hat,348
7/10/2018,Finland,KaggleMart,Kaggle Sticker,101
7/10/2018,Finland,KaggleRama,Kaggle Mug,288
7/10/2018,Finland,KaggleRama,Kaggle Hat,614
7/10/2018,Finland,KaggleRama,Kaggle Sticker,182
7/10/2018,Norway,KaggleMart,Kaggle Mug,277
7/10/2018,Norway,KaggleMart,Kaggle Hat,572
7/10/2018,Norway,KaggleMart,Kaggle Sticker,169
7/10/2018,Norway,KaggleRama,Kaggle Mug,492
7/10/2018,Norway,KaggleRama,Kaggle Hat,977
7/10/2018,Norway,KaggleRama,Kaggle Sticker,292
7/10/2018,Sweden,KaggleMart,Kaggle Mug,172
7/10/2018,Sweden,KaggleMart,Kaggle Hat,361
7/10/2018,Sweden,KaggleMart,Kaggle Sticker,110
7/10/2018,Sweden,KaggleRama,Kaggle Mug,308
7/10/2018,Sweden,KaggleRama,Kaggle Hat,687
7/10/2018,Sweden,KaggleRama,Kaggle Sticker,183
7/11/2018,Finland,KaggleMart,Kaggle Mug,161
7/11/2018,Finland,KaggleMart,Kaggle Hat,331
7/11/2018,Finland,KaggleMart,Kaggle Sticker,103
7/11/2018,Finland,KaggleRama,Kaggle Mug,301
7/11/2018,Finland,KaggleRama,Kaggle Hat,549
7/11/2018,Finland,KaggleRama,Kaggle Sticker,173
7/11/2018,Norway,KaggleMart,Kaggle Mug,283
7/11/2018,Norway,KaggleMart,Kaggle Hat,536
7/11/2018,Norway,KaggleMart,Kaggle Sticker,181
7/11/2018,Norway,KaggleRama,Kaggle Mug,513
7/11/2018,Norway,KaggleRama,Kaggle Hat,944
7/11/2018,Norway,KaggleRama,Kaggle Sticker,318
7/11/2018,Sweden,KaggleMart,Kaggle Mug,172
7/11/2018,Sweden,KaggleMart,Kaggle Hat,394
7/11/2018,Sweden,KaggleMart,Kaggle Sticker,118
7/11/2018,Sweden,KaggleRama,Kaggle Mug,295
7/11/2018,Sweden,KaggleRama,Kaggle Hat,657
7/11/2018,Sweden,KaggleRama,Kaggle Sticker,213
7/12/2018,Finland,KaggleMart,Kaggle Mug,186
7/12/2018,Finland,KaggleMart,Kaggle Hat,325
7/12/2018,Finland,KaggleMart,Kaggle Sticker,104
7/12/2018,Finland,KaggleRama,Kaggle Mug,314
7/12/2018,Finland,KaggleRama,Kaggle Hat,568
7/12/2018,Finland,KaggleRama,Kaggle Sticker,177
7/12/2018,Norway,KaggleMart,Kaggle Mug,271
7/12/2018,Norway,KaggleMart,Kaggle Hat,574
7/12/2018,Norway,KaggleMart,Kaggle Sticker,165
7/12/2018,Norway,KaggleRama,Kaggle Mug,457
7/12/2018,Norway,KaggleRama,Kaggle Hat,1027
7/12/2018,Norway,KaggleRama,Kaggle Sticker,296
7/12/2018,Sweden,KaggleMart,Kaggle Mug,192
7/12/2018,Sweden,KaggleMart,Kaggle Hat,336
7/12/2018,Sweden,KaggleMart,Kaggle Sticker,111
7/12/2018,Sweden,KaggleRama,Kaggle Mug,355
7/12/2018,Sweden,KaggleRama,Kaggle Hat,676
7/12/2018,Sweden,KaggleRama,Kaggle Sticker,190
7/13/2018,Finland,KaggleMart,Kaggle Mug,194
7/13/2018,Finland,KaggleMart,Kaggle Hat,367
7/13/2018,Finland,KaggleMart,Kaggle Sticker,114
7/13/2018,Finland,KaggleRama,Kaggle Mug,325
7/13/2018,Finland,KaggleRama,Kaggle Hat,649
7/13/2018,Finland,KaggleRama,Kaggle Sticker,187
7/13/2018,Norway,KaggleMart,Kaggle Mug,294
7/13/2018,Norway,KaggleMart,Kaggle Hat,605
7/13/2018,Norway,KaggleMart,Kaggle Sticker,174
7/13/2018,Norway,KaggleRama,Kaggle Mug,486
7/13/2018,Norway,KaggleRama,Kaggle Hat,1050
7/13/2018,Norway,KaggleRama,Kaggle Sticker,346
7/13/2018,Sweden,KaggleMart,Kaggle Mug,184
7/13/2018,Sweden,KaggleMart,Kaggle Hat,397
7/13/2018,Sweden,KaggleMart,Kaggle Sticker,120
7/13/2018,Sweden,KaggleRama,Kaggle Mug,343
7/13/2018,Sweden,KaggleRama,Kaggle Hat,695
7/13/2018,Sweden,KaggleRama,Kaggle Sticker,196
7/14/2018,Finland,KaggleMart,Kaggle Mug,229
7/14/2018,Finland,KaggleMart,Kaggle Hat,413
7/14/2018,Finland,KaggleMart,Kaggle Sticker,125
7/14/2018,Finland,KaggleRama,Kaggle Mug,409
7/14/2018,Finland,KaggleRama,Kaggle Hat,735
7/14/2018,Finland,KaggleRama,Kaggle Sticker,226
7/14/2018,Norway,KaggleMart,Kaggle Mug,319
7/14/2018,Norway,KaggleMart,Kaggle Hat,720
7/14/2018,Norway,KaggleMart,Kaggle Sticker,200
7/14/2018,Norway,KaggleRama,Kaggle Mug,585
7/14/2018,Norway,KaggleRama,Kaggle Hat,1147
7/14/2018,Norway,KaggleRama,Kaggle Sticker,342
7/14/2018,Sweden,KaggleMart,Kaggle Mug,237
7/14/2018,Sweden,KaggleMart,Kaggle Hat,487
7/14/2018,Sweden,KaggleMart,Kaggle Sticker,143
7/14/2018,Sweden,KaggleRama,Kaggle Mug,395
7/14/2018,Sweden,KaggleRama,Kaggle Hat,827
7/14/2018,Sweden,KaggleRama,Kaggle Sticker,249
7/15/2018,Finland,KaggleMart,Kaggle Mug,226
7/15/2018,Finland,KaggleMart,Kaggle Hat,414
7/15/2018,Finland,KaggleMart,Kaggle Sticker,124
7/15/2018,Finland,KaggleRama,Kaggle Mug,363
7/15/2018,Finland,KaggleRama,Kaggle Hat,731
7/15/2018,Finland,KaggleRama,Kaggle Sticker,214
7/15/2018,Norway,KaggleMart,Kaggle Mug,370
7/15/2018,Norway,KaggleMart,Kaggle Hat,696
7/15/2018,Norway,KaggleMart,Kaggle Sticker,208
7/15/2018,Norway,KaggleRama,Kaggle Mug,594
7/15/2018,Norway,KaggleRama,Kaggle Hat,1238
7/15/2018,Norway,KaggleRama,Kaggle Sticker,373
7/15/2018,Sweden,KaggleMart,Kaggle Mug,254
7/15/2018,Sweden,KaggleMart,Kaggle Hat,443
7/15/2018,Sweden,KaggleMart,Kaggle Sticker,138
7/15/2018,Sweden,KaggleRama,Kaggle Mug,392
7/15/2018,Sweden,KaggleRama,Kaggle Hat,843
7/15/2018,Sweden,KaggleRama,Kaggle Sticker,243
7/16/2018,Finland,KaggleMart,Kaggle Mug,160
7/16/2018,Finland,KaggleMart,Kaggle Hat,334
7/16/2018,Finland,KaggleMart,Kaggle Sticker,103
7/16/2018,Finland,KaggleRama,Kaggle Mug,290
7/16/2018,Finland,KaggleRama,Kaggle Hat,603
7/16/2018,Finland,KaggleRama,Kaggle Sticker,171
